UTC,Heat load forecast [MW],L11 Heat storage energy [MWh],L11 EK plan [MW],L13 HR plan [MW],L11 VP plan [MW],L02 VP plan [MW],L31 VP plan [MW],L11 Sonfor plan [MW],L11 K5 plan [MW],L11 K8 plan [MW],D41 VP MDC plan [MW],Total heat production plan [MW],Spotprice Prediction [DKK/MWh],Spotprice [DKK/MWh]
2025-04-10 07:15:00+00:00,2.5,,0.0,0.44,0.1,0.0,0.1,0,0,0,0.5,0.64,,
2025-04-10 07:30:00+00:00,2.5,,0.0,0.44,0.1,0.0,0.1,0,0,0,0.5,0.64,,
2025-04-10 07:45:00+00:00,2.5,,0.0,0.44,0.1,0.0,0.1,0,0,0,0.5,0.64,,
2025-04-10 08:00:00+00:00,1.97,,0.0,0.44,0.11,0.3,0.6,0,0,0,0.52,1.45,639.81,639.4
2025-04-10 08:15:00+00:00,1.97,,0.0,0.44,0.11,0.3,0.6,0,0,0,0.52,1.45,,
2025-04-10 08:30:00+00:00,1.97,,0.0,0.44,0.11,0.3,0.6,0,0,0,0.52,1.45,,
2025-04-10 08:45:00+00:00,1.97,,0.0,0.44,0.11,0.3,0.6,0,0,0,0.52,1.45,,
2025-04-10 09:00:00+00:00,1.74,,0.0,0.44,0.1,0.27,0.4,0,0,0,0.52,1.21,495.22,494.9
2025-04-10 09:15:00+00:00,1.74,,0.0,0.44,0.1,0.27,0.4,0,0,0,0.52,1.21,,
2025-04-10 09:30:00+00:00,1.74,,0.0,0.44,0.1,0.27,0.4,0,0,0,0.52,1.21,,
2025-04-10 09:45:00+00:00,1.74,,0.0,0.44,0.1,0.27,0.4,0,0,0,0.52,1.21,,
2025-04-10 10:00:00+00:00,1.6,,0.0,0.44,0.1,0.3,0.24,0,0,0,0.52,1.08,260.9,260.73
2025-04-10 10:15:00+00:00,1.6,,0.0,0.44,0.1,0.3,0.24,0,0,0,0.52,1.08,,
2025-04-10 10:30:00+00:00,1.6,,0.0,0.44,0.1,0.3,0.24,0,0,0,0.52,1.08,,
2025-04-10 10:45:00+00:00,1.6,,0.0,0.44,0.1,0.3,0.24,0,0,0,0.52,1.08,,
2025-04-10 11:00:00+00:00,1.47,,0.0,0.44,0.1,0.21,0.2,0,0,0,0.52,0.95,16.27,16.26
2025-04-10 11:15:00+00:00,1.47,,0.0,0.44,0.1,0.21,0.2,0,0,0,0.52,0.95,,
2025-04-10 11:30:00+00:00,1.47,,0.0,0.44,0.1,0.21,0.2,0,0,0,0.52,0.95,,
2025-04-10 11:45:00+00:00,1.47,,0.0,0.44,0.1,0.21,0.2,0,0,0,0.52,0.95,,
2025-04-10 12:00:00+00:00,1.33,,0.6,0.44,0.1,0.1,0.2,0,0,0,0.49,1.44,0.6,0.6
2025-04-10 12:15:00+00:00,1.33,,0.6,0.44,0.1,0.1,0.2,0,0,0,0.49,1.44,,
2025-04-10 12:30:00+00:00,1.33,,0.6,0.44,0.1,0.1,0.2,0,0,0,0.49,1.44,,
2025-04-10 12:45:00+00:00,1.33,,0.6,0.44,0.1,0.1,0.2,0,0,0,0.49,1.44,,
2025-04-10 13:00:00+00:00,1.2,,0.6,0.44,0.1,0.0,0.14,0,0,0,0.52,1.28,8.81,8.8
2025-04-10 13:15:00+00:00,1.2,,0.6,0.44,0.1,0.0,0.14,0,0,0,0.52,1.28,,
2025-04-10 13:30:00+00:00,1.2,,0.6,0.44,0.1,0.0,0.14,0,0,0,0.52,1.28,,
2025-04-10 13:45:00+00:00,1.2,,0.6,0.44,0.1,0.0,0.14,0,0,0,0.52,1.28,,
2025-04-10 14:00:00+00:00,1.13,,4.15,0.44,0.16,0.0,0.0,0,0,0,0.52,4.75,32.02,32.0
2025-04-10 14:15:00+00:00,1.13,,4.15,0.44,0.16,0.0,0.0,0,0,0,0.52,4.75,,
2025-04-10 14:30:00+00:00,1.13,,4.15,0.44,0.16,0.0,0.0,0,0,0,0.52,4.75,,
2025-04-10 14:45:00+00:00,1.13,,4.15,0.44,0.16,0.0,0.0,0,0,0,0.52,4.75,,
2025-04-10 15:00:00+00:00,1.18,,0.0,0.44,0.1,0.0,0.0,0,0,0,0.52,0.54,120.26,120.18
2025-04-10 15:15:00+00:00,1.18,,0.0,0.44,0.1,0.0,0.0,0,0,0,0.52,0.54,,
2025-04-10 15:30:00+00:00,1.18,,0.0,0.44,0.1,0.0,0.0,0,0,0,0.52,0.54,,
2025-04-10 15:45:00+00:00,1.18,,0.0,0.44,0.1,0.0,0.0,0,0,0,0.52,0.54,,
2025-04-10 16:00:00+00:00,1.32,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,246.41,246.25
2025-04-10 16:15:00+00:00,1.32,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 16:30:00+00:00,1.32,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 16:45:00+00:00,1.32,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 17:00:00+00:00,1.56,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,358.16,357.93
2025-04-10 17:15:00+00:00,1.56,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 17:30:00+00:00,1.56,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 17:45:00+00:00,1.56,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 18:00:00+00:00,1.76,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,169.53,169.42
2025-04-10 18:15:00+00:00,1.76,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 18:30:00+00:00,1.76,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 18:45:00+00:00,1.76,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.1,0.44,,
2025-04-10 19:00:00+00:00,1.88,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.37,0.44,149.37,149.27
2025-04-10 19:15:00+00:00,1.88,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.37,0.44,,
2025-04-10 19:30:00+00:00,1.88,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.37,0.44,,
2025-04-10 19:45:00+00:00,1.88,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.37,0.44,,
2025-04-10 20:00:00+00:00,2.02,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,152.06,151.96
2025-04-10 20:15:00+00:00,2.02,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 20:30:00+00:00,2.02,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 20:45:00+00:00,2.02,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 21:00:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,162.66,162.55
2025-04-10 21:15:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 21:30:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 21:45:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-10 22:00:00+00:00,2.55,,2.27,0.44,0.0,0.0,0.0,0,0,0,0.0,2.71,65.28,
2025-04-10 22:15:00+00:00,2.55,,2.27,0.44,0.0,0.0,0.0,0,0,0,0.0,2.71,,
2025-04-10 22:30:00+00:00,2.55,,2.27,0.44,0.0,0.0,0.0,0,0,0,0.0,2.71,,
2025-04-10 22:45:00+00:00,2.55,,2.27,0.44,0.0,0.0,0.0,0,0,0,0.0,2.71,,
2025-04-10 23:00:00+00:00,2.83,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,0.0,
2025-04-10 23:15:00+00:00,2.83,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-10 23:30:00+00:00,2.83,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-10 23:45:00+00:00,2.83,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 00:00:00+00:00,2.97,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,0.0,
2025-04-11 00:15:00+00:00,2.97,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 00:30:00+00:00,2.97,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 00:45:00+00:00,2.97,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 01:00:00+00:00,3.15,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,0.0,
2025-04-11 01:15:00+00:00,3.15,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 01:30:00+00:00,3.15,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 01:45:00+00:00,3.15,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 02:00:00+00:00,3.46,,3.71,0.44,0.0,0.0,0.0,0,0,0,0.0,4.15,0.0,
2025-04-11 02:15:00+00:00,3.46,,3.71,0.44,0.0,0.0,0.0,0,0,0,0.0,4.15,,
2025-04-11 02:30:00+00:00,3.46,,3.71,0.44,0.0,0.0,0.0,0,0,0,0.0,4.15,,
2025-04-11 02:45:00+00:00,3.46,,3.71,0.44,0.0,0.0,0.0,0,0,0,0.0,4.15,,
2025-04-11 03:00:00+00:00,3.88,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,0.0,
2025-04-11 03:15:00+00:00,3.88,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 03:30:00+00:00,3.88,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 03:45:00+00:00,3.88,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 04:00:00+00:00,4.1,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,58.7,
2025-04-11 04:15:00+00:00,4.1,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 04:30:00+00:00,4.1,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 04:45:00+00:00,4.1,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 05:00:00+00:00,3.9,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,193.06,
2025-04-11 05:15:00+00:00,3.9,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 05:30:00+00:00,3.9,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 05:45:00+00:00,3.9,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 06:00:00+00:00,3.22,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,312.19,
2025-04-11 06:15:00+00:00,3.22,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 06:30:00+00:00,3.22,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 06:45:00+00:00,3.22,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 07:00:00+00:00,2.47,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,365.17,
2025-04-11 07:15:00+00:00,2.47,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 07:30:00+00:00,2.47,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 07:45:00+00:00,2.47,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 08:00:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,304.31,
2025-04-11 08:15:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 08:30:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 08:45:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 09:00:00+00:00,1.59,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,229.48,
2025-04-11 09:15:00+00:00,1.59,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 09:30:00+00:00,1.59,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 09:45:00+00:00,1.59,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 10:00:00+00:00,1.38,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,153.01,
2025-04-11 10:15:00+00:00,1.38,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 10:30:00+00:00,1.38,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 10:45:00+00:00,1.38,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 11:00:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,97.06,
2025-04-11 11:15:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 11:30:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 11:45:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 12:00:00+00:00,1.02,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,62.51,
2025-04-11 12:15:00+00:00,1.02,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 12:30:00+00:00,1.02,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 12:45:00+00:00,1.02,,0.6,0.44,0.0,0.0,0.0,0,0,0,0.0,1.04,,
2025-04-11 13:00:00+00:00,0.92,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,58.7,
2025-04-11 13:15:00+00:00,0.92,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 13:30:00+00:00,0.92,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 13:45:00+00:00,0.92,,12.0,0.44,0.0,0.0,0.0,0,0,0,0.0,12.44,,
2025-04-11 14:00:00+00:00,0.82,,6.35,0.44,0.0,0.0,0.0,0,0,0,0.0,6.79,56.04,
2025-04-11 14:15:00+00:00,0.82,,6.35,0.44,0.0,0.0,0.0,0,0,0,0.0,6.79,,
2025-04-11 14:30:00+00:00,0.82,,6.35,0.44,0.0,0.0,0.0,0,0,0,0.0,6.79,,
2025-04-11 14:45:00+00:00,0.82,,6.35,0.44,0.0,0.0,0.0,0,0,0,0.0,6.79,,
2025-04-11 15:00:00+00:00,0.74,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,120.0,
2025-04-11 15:15:00+00:00,0.74,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 15:30:00+00:00,0.74,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 15:45:00+00:00,0.74,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 16:00:00+00:00,0.8,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,230.25,
2025-04-11 16:15:00+00:00,0.8,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 16:30:00+00:00,0.8,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 16:45:00+00:00,0.8,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 17:00:00+00:00,0.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,362.08,
2025-04-11 17:15:00+00:00,0.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 17:30:00+00:00,0.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 17:45:00+00:00,0.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 18:00:00+00:00,1.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,420.38,
2025-04-11 18:15:00+00:00,1.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 18:30:00+00:00,1.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 18:45:00+00:00,1.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 19:00:00+00:00,1.08,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,450.86,
2025-04-11 19:15:00+00:00,1.08,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 19:30:00+00:00,1.08,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 19:45:00+00:00,1.08,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 20:00:00+00:00,1.13,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,418.29,
2025-04-11 20:15:00+00:00,1.13,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 20:30:00+00:00,1.13,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 20:45:00+00:00,1.13,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 21:00:00+00:00,1.84,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,428.54,
2025-04-11 21:15:00+00:00,1.84,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 21:30:00+00:00,1.84,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 21:45:00+00:00,1.84,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 22:00:00+00:00,1.91,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,416.12,
2025-04-11 22:15:00+00:00,1.91,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 22:30:00+00:00,1.91,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 22:45:00+00:00,1.91,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 23:00:00+00:00,1.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,392.74,
2025-04-11 23:15:00+00:00,1.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 23:30:00+00:00,1.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-11 23:45:00+00:00,1.96,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 00:00:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,413.22,
2025-04-12 00:15:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 00:30:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 00:45:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 01:00:00+00:00,1.97,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,426.5,
2025-04-12 01:15:00+00:00,1.97,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 01:30:00+00:00,1.97,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 01:45:00+00:00,1.97,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 02:00:00+00:00,2.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,436.98,
2025-04-12 02:15:00+00:00,2.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 02:30:00+00:00,2.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 02:45:00+00:00,2.07,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 03:00:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,404.16,
2025-04-12 03:15:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 03:30:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 03:45:00+00:00,2.25,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 04:00:00+00:00,2.33,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,488.49,
2025-04-12 04:15:00+00:00,2.33,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 04:30:00+00:00,2.33,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 04:45:00+00:00,2.33,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 05:00:00+00:00,2.34,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,554.98,
2025-04-12 05:15:00+00:00,2.34,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 05:30:00+00:00,2.34,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 05:45:00+00:00,2.34,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 06:00:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,607.83,
2025-04-12 06:15:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 06:30:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 06:45:00+00:00,1.95,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 07:00:00+00:00,1.51,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,522.34,
2025-04-12 07:15:00+00:00,1.51,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 07:30:00+00:00,1.51,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 07:45:00+00:00,1.51,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 08:00:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,449.72,
2025-04-12 08:15:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 08:30:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 08:45:00+00:00,1.2,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,,
2025-04-12 09:00:00+00:00,0.92,,0.0,0.44,0.0,0.0,0.0,0,0,0,0.0,0.44,344.6,
